step 860   psnr 22.463510   loss_mse 0.000017    loss_niqe 8711.307965   loss_pi: 8599.289494   loss_nrqm: 9579.911133   loss_clipiqa: 9933.950195   Q1: 0.999884    SX: 0.012664    SY: 0.012472    Q1_t: 1.000000    SX_t: 0.004468    SY_t: 0.004468
step 870   psnr 22.515138   loss_mse 0.000017    loss_niqe 8695.440220   loss_pi: 8595.725016   loss_nrqm: 9579.879883   loss_clipiqa: 9934.053711   Q1: 0.999883    SX: 0.012887    SY: 0.012691    Q1_t: 1.000000    SX_t: 0.004501    SY_t: 0.004501
step 880   psnr 22.453757   loss_mse 0.000017    loss_niqe 8705.843024   loss_pi: 8601.004930   loss_nrqm: 9579.749023   loss_clipiqa: 9933.664062   Q1: 0.999895    SX: 0.013159    SY: 0.012969    Q1_t: 1.000000    SX_t: 0.004576    SY_t: 0.004576
step 890   psnr 22.459798   loss_mse 0.000017    loss_niqe 8706.996133   loss_pi: 8600.178488   loss_nrqm: 9579.851562   loss_clipiqa: 9933.258789   Q1: 0.999885    SX: 0.012769    SY: 0.012577    Q1_t: 1.000000    SX_t: 0.004514    SY_t: 0.004514
step 900   psnr 22.540630   loss_mse 0.000017    loss_niqe 8698.231330   loss_pi: 8593.257926   loss_nrqm: 9579.485352   loss_clipiqa: 9935.742188   Q1: 0.999892    SX: 0.012844    SY: 0.012657    Q1_t: 1.000000    SX_t: 0.004523    SY_t: 0.004523
step 910   psnr 22.457221   loss_mse 0.000017    loss_niqe 8689.135194   loss_pi: 8593.912855   loss_nrqm: 9579.291992   loss_clipiqa: 9933.767578   Q1: 0.999895    SX: 0.012955    SY: 0.012769    Q1_t: 1.000000    SX_t: 0.004543    SY_t: 0.004543
step 920   psnr 22.532470   loss_mse 0.000017    loss_niqe 8688.664890   loss_pi: 8593.156438   loss_nrqm: 9578.857422   loss_clipiqa: 9934.426758   Q1: 0.999895    SX: 0.013055    SY: 0.012868    Q1_t: 1.000000    SX_t: 0.004566    SY_t: 0.004566
step 930   psnr 22.508281   loss_mse 0.000017    loss_niqe 8698.244064   loss_pi: 8599.168489   loss_nrqm: 9579.053711   loss_clipiqa: 9935.092773   Q1: 0.999921    SX: 0.013078    SY: 0.012915    Q1_t: 1.000000    SX_t: 0.004568    SY_t: 0.004568
step 940   psnr 22.545467   loss_mse 0.000017    loss_niqe 8684.320194   loss_pi: 8592.520135   loss_nrqm: 9578.985352   loss_clipiqa: 9932.838867   Q1: 0.999914    SX: 0.012813    SY: 0.012646    Q1_t: 1.000000    SX_t: 0.004521    SY_t: 0.004521
step 950   psnr 22.531240   loss_mse 0.000017    loss_niqe 8700.217712   loss_pi: 8598.876912   loss_nrqm: 9578.581055   loss_clipiqa: 9935.028320   Q1: 0.999906    SX: 0.012298    SY: 0.012131    Q1_t: 1.000000    SX_t: 0.004368    SY_t: 0.004368
step 960   psnr 22.584939   loss_mse 0.000016    loss_niqe 8683.512850   loss_pi: 8594.590439   loss_nrqm: 9578.948242   loss_clipiqa: 9935.714844   Q1: 0.999897    SX: 0.012994    SY: 0.012809    Q1_t: 1.000000    SX_t: 0.004467    SY_t: 0.004467
